WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1717,17,17,OCTOBER,10,"16,17"
1718,17,18,MAY,5,"19,20"
1718,17,18,JULY,7,"10,11"
1718,17,18,AUGUST,8,29
1718,17,18,SEPTEMBER,9,2
1718,17,18,OCTOBER,10,"20,21"
1801,18,1,APRIL,4,"1,2"
1801,18,1,JUNE,6,"25,26"
1801,18,1,SEPTEMBER,9,"19,22"
1802,18,2,APRIL,4,"3,4"
1802,18,2,JUNE,6,"27,30"
1802,18,2,SEPTEMBER,9,"23,24"
1803,18,3,APRIL,4,"7,8"
1803,18,3,JULY,7,"1,2"
1803,18,3,SEPTEMBER,9,"25,26"
1804,18,4,APRIL,4,"9,10"
1804,18,4,JULY,7,"3,7"
1804,18,4,SEPTEMBER,9,"29,30"
1805,18,5,APRIL,4,"11,14"
1805,18,5,JULY,7,"8,9"
1805,18,5,OCTOBER,10,"1,2"
1806,18,6,APRIL,4,"15,16"
1806,18,6,JULY,7,"10,11"
1806,18,6,OCTOBER,10,"3,6"
1807,18,7,APRIL,4,"17,18"
1807,18,7,JULY,7,"14,15"
1807,18,7,OCTOBER,10,"7,8"
1808,18,8,APRIL,4,"21,22"
1808,18,8,JULY,7,"16,17"
1808,18,8,OCTOBER,10,"9,10"
1809,18,9,APRIL,4,"23,24"
1809,18,9,JULY,7,"18,21"
1809,18,9,OCTOBER,10,"14,15"
1810,18,10,APRIL,4,"25,28"
1810,18,10,JULY,7,"22,23"
1810,18,10,OCTOBER,10,"16,17"
1811,18,11,APRIL,4,"29,30"
1811,18,11,JULY,7,"24,25"
1811,18,11,OCTOBER,10,"20,21"
1812,18,12,MAY,5,"1,2"
1812,18,12,JULY,7,"28,29"
1812,18,12,OCTOBER,10,"22,23"
1813,18,13,MAY,5,"5,6"
1813,18,13,JULY,7,"30,31"
1813,18,13,OCTOBER,10,"24,27"
1814,18,14,MAY,5,"7,8"
1814,18,14,AUGUST,8,"1,4"
1814,18,14,OCTOBER,10,"28,29"
1815,18,15,MAY,5,"9,12"
1815,18,15,AUGUST,8,"5,6"
1815,18,15,OCTOBER,10,"30,31"
1816,18,16,MAY,5,"13,14"
1816,18,16,AUGUST,8,"7,8"
1816,18,16,NOVEMBER,11,"3,4"
1817,18,17,MAY,5,"15,16"
1817,18,17,AUGUST,8,"11,12"
1817,18,17,NOVEMBER,11,"5,6"
1818,18,18,MAY,5,"19,20"
1818,18,18,AUGUST,8,"13,14"
1818,18,18,NOVEMBER,11,"7,10"
1819,18,19,MAY,5,"21,22"
1819,18,19,AUGUST,8,"15,18"
1819,18,19,NOVEMBER,11,"11,12"
1820,18,20,MAY,5,"23,27"
1820,18,20,AUGUST,8,"19,20"
1820,18,20,NOVEMBER,11,"13,14"
1821,18,21,MAY,5,"28,29"
1821,18,21,AUGUST,8,"21,22"
1821,18,21,NOVEMBER,11,"17,18"
1822,18,22,MAY,5,30
1822,18,22,JUNE,6,2
1822,18,22,AUGUST,8,"25,26"
1822,18,22,NOVEMBER,11,"19,20"
1823,18,23,JUNE,6,"3,4"
1823,18,23,AUGUST,8,"27,28"
1823,18,23,NOVEMBER,11,21
1824,18,24,JUNE,6,"5,6"
1824,18,24,AUGUST,8,29
1824,18,24,SEPTEMBER,9,2
1825,18,25,JUNE,6,"9,10"
1825,18,25,SEPTEMBER,9,"3,4"
1826,18,26,JUNE,6,"11,12"
1826,18,26,SEPTEMBER,9,"5,8"
1827,18,27,JUNE,6,"13,16"
1827,18,27,SEPTEMBER,9,"9,10"
1828,18,28,JUNE,6,"17,18"
1828,18,28,SEPTEMBER,9,"11,12"
1829,18,29,JUNE,6,"19,20"
1829,18,29,SEPTEMBER,9,"15,16"
1830,18,30,JUNE,6,"23,24"
1830,18,30,SEPTEMBER,9,"17,18"
1901,19,1,APRIL,4,"7,8"
1901,19,1,JUNE,6,"23,24"
1901,19,1,AUGUST,8,"25,26"
1901,19,1,NOVEMBER,11,"7,10"
1902,19,2,APRIL,4,"3,4"
1902,19,2,JUNE,6,"19,20"
1902,19,2,AUGUST,8,"21,22"
1902,19,2,NOVEMBER,11,"13,14"
1903,19,3,APRIL,4,"9,10"
1903,19,3,JUNE,6,"11,12"
1903,19,3,AUGUST,8,"27,28"
1903,19,3,NOVEMBER,11,"17,18"
1904,19,4,APRIL,4,"15,16"
1904,19,4,JUNE,6,"25,26"
1904,19,4,SEPTEMBER,9,"9,10"
1904,19,4,NOVEMBER,11,"3,4"
1905,19,5,APRIL,4,"11,14"
1905,19,5,JUNE,6,"13,16"
1905,19,5,AUGUST,8,29
1905,19,5,SEPTEMBER,9,2
1905,19,5,NOVEMBER,11,"19,20"
1906,19,6,APRIL,4,"1,2"
1906,19,6,JUNE,6,"17,18"
1906,19,6,SEPTEMBER,9,"15,16"
1906,19,6,NOVEMBER,11,"5,6"
1907,19,7,APRIL,4,"23,24"
1907,19,7,JULY,7,"1,2"
1907,19,7,SEPTEMBER,9,"23,24"
1907,19,7,NOVEMBER,11,"21,24"
1908,19,8,APRIL,4,"17,18"
1908,19,8,JULY,7,"8,9"
1908,19,8,SEPTEMBER,9,"11,12"
1908,19,8,NOVEMBER,11,"11,12"
1909,19,9,MAY,5,"1,2"
1909,19,9,JULY,7,"16,17"
1909,19,9,SEPTEMBER,9,"17,18"
1910,19,10,APRIL,4,"25,28"
1910,19,10,JUNE,6,"27,30"
1910,19,10,SEPTEMBER,9,"3,4"
1911,19,11,APRIL,4,"29,30"
1911,19,11,JULY,7,"10,11"
1911,19,11,SEPTEMBER,9,"25,26"
1912,19,12,MAY,5,"5,6"
1912,19,12,JULY,7,"3,7"
1912,19,12,SEPTEMBER,9,"5,8"
1913,19,13,MAY,5,"13,14"
1913,19,13,JULY,7,"22,23"
1913,19,13,OCTOBER,10,"14,15"
1914,19,14,MAY,5,"9,12"
1914,19,14,JULY,7,"14,15"
1914,19,14,SEPTEMBER,9,"19,22"
1915,19,15,MAY,5,"7,8"
1915,19,15,JULY,7,"24,25"
1915,19,15,OCTOBER,10,"1,2"
1916,19,16,MAY,5,"21,22"
1916,19,16,JULY,7,"28,29"
1916,19,16,OCTOBER,10,"7,8"
1917,19,17,MAY,5,"15,16"
1917,19,17,JULY,7,"30,31"
1917,19,17,OCTOBER,10,"9,10"
1918,19,18,APRIL,4,"21,22"
1918,19,18,JULY,7,"18,21"
1918,19,18,SEPTEMBER,9,"29,30"
1919,19,19,MAY,5,"19,20"
1919,19,19,AUGUST,8,"1,4"
1919,19,19,OCTOBER,10,"3,6"
1920,19,20,JUNE,6,"5,6"
1920,19,20,AUGUST,8,"7,8"
1920,19,20,OCTOBER,10,"28,29"
1921,19,21,MAY,5,"23,27"
1921,19,21,AUGUST,8,"11,12"
1921,19,21,OCTOBER,10,"24,27"
1922,19,22,MAY,5,"28,29"
1922,19,22,AUGUST,8,"5,6"
1922,19,22,OCTOBER,10,"16,17"
1923,19,23,JUNE,6,"3,4"
1923,19,23,AUGUST,8,"13,14"
1923,19,23,OCTOBER,10,"22,23"
1924,19,24,MAY,5,30
1924,19,24,JUNE,6,2
1924,19,24,AUGUST,8,"15,18"
1924,19,24,OCTOBER,10,"30,31"
1925,19,25,JUNE,6,"9,10"
1925,19,25,AUGUST,8,"19,20"
1925,19,25,OCTOBER,10,"20,21"
2001,20,1,APRIL,4,"1,2"
2001,20,1,MAY,5,"19,20"
2001,20,1,JULY,7,"9,10"
2001,20,1,AUGUST,8,"26,27"
2001,20,1,OCTOBER,10,"8,9"
2002,20,2,APRIL,4,"3,4"
2002,20,2,MAY,5,"21,22"
2002,20,2,JULY,7,"11,14"
2002,20,2,AUGUST,8,"28,29"
2002,20,2,OCTOBER,10,"10,14"
2003,20,3,APRIL,4,"7,8"
2003,20,3,MAY,5,"23,27"
2003,20,3,JULY,7,"15,16"
2003,20,3,SEPTEMBER,9,"2,3"
2003,20,3,OCTOBER,10,"16,17"
2004,20,4,APRIL,4,"9,10"
2004,20,4,MAY,5,"26,29"
2004,20,4,JULY,7,"17,18"
2004,20,4,OCTOBER,10,"16,20"
2005,20,5,APRIL,4,"11,14"
2005,20,5,MAY,5,30
2005,20,5,JUNE,6,"2,3"
2005,20,5,JULY,7,"21,22"
2005,20,5,SEPTEMBER,9,"4,5"
2005,20,5,OCTOBER,10,"21,22"
2006,20,6,APRIL,4,"15,16"
2006,20,6,JUNE,6,"4,5"
2006,20,6,JULY,7,"23,24"
2006,20,6,SEPTEMBER,9,"8,9"
2006,20,6,OCTOBER,10,"23,24"
2007,20,7,APRIL,4,"17,18"
2007,20,7,JUNE,6,"6,9"
2007,20,7,JULY,7,"25,28"
2007,20,7,SEPTEMBER,9,"10,11"
2007,20,7,OCTOBER,10,"27,28"
2008,20,8,APRIL,4,"21,22"
2008,20,8,JUNE,6,"10,11"
2008,20,8,JULY,7,"29,30"
2008,20,8,SEPTEMBER,9,"12,15"
2008,20,8,OCTOBER,10,"29,30"
2009,20,9,APRIL,4,"23,24"
2009,20,9,JUNE,6,"12,13"
2009,20,9,JULY,7,31
2009,20,9,AUGUST,8,1
2009,20,9,SEPTEMBER,9,"16,17"
2009,20,9,OCTOBER,10,31
2009,20,9,NOVEMBER,11,3
2010,20,10,APRIL,4,"25,28"
2010,20,10,JUNE,6,"16,17"
2010,20,10,AUGUST,8,"4,5"
2010,20,10,SEPTEMBER,9,"18,19"
2010,20,10,NOVEMBER,11,"4,5"
2011,20,11,APRIL,4,"29,30"
2011,20,11,JUNE,6,"18,19"
2011,20,11,AUGUST,8,"6,7"
2011,20,11,SEPTEMBER,9,"22,23"
2011,20,11,NOVEMBER,11,"6,7"
2012,20,12,MAY,5,"1,2"
2012,20,12,JUNE,6,"20,23"
2012,20,12,AUGUST,8,"8,11"
2012,20,12,SEPTEMBER,9,"24,25"
2012,20,12,NOVEMBER,11,"10,11"
2013,20,13,MAY,5,"5,6"
2013,20,13,JUNE,6,"24,25"
2013,20,13,AUGUST,8,"12,13"
2013,20,13,SEPTEMBER,9,"26,29"
2013,20,13,NOVEMBER,11,"12,13"
2014,20,14,MAY,5,"7,8"
2014,20,14,JUNE,6,"26,27"
2014,20,14,AUGUST,8,"14,15"
2014,20,14,SEPTEMBER,9,30
2014,20,14,OCTOBER,10,1
2014,20,14,NOVEMBER,11,"14,17"
2015,20,15,MAY,5,"9,12"
2015,20,15,JUNE,6,30
2015,20,15,JULY,7,1
2015,20,15,AUGUST,8,"18,19"
2015,20,15,NOVEMBER,11,"18,19"
2016,20,16,MAY,5,"13,14"
2016,20,16,JULY,7,"2,3"
2016,20,16,AUGUST,8,"20,21"
2016,20,16,OCTOBER,10,"2,3"
2016,20,16,NOVEMBER,11,"20,21"
2017,20,17,MAY,5,"15,16"
2017,20,17,JULY,7,"7,8"
2017,20,17,AUGUST,8,"22,25"
2017,20,17,OCTOBER,10,"6,7"
2101,21,1,APRIL,4,"1,2"
2101,21,1,MAY,5,"28,29"
2101,21,1,JULY,7,"24,25"
2101,21,1,SEPTEMBER,9,"19,22"
2101,21,1,NOVEMBER,11,"17,18"
2102,21,2,APRIL,4,"3,4"
2102,21,2,MAY,5,30
2102,21,2,JUNE,6,2
2102,21,2,JULY,7,"28,29"
2102,21,2,SEPTEMBER,9,"23,24"
2102,21,2,NOVEMBER,11,"19,20"
2103,21,3,APRIL,4,"7,8"
2103,21,3,JUNE,6,"3,4"
2103,21,3,JULY,7,"30,31"
2103,21,3,SEPTEMBER,9,"25,26"
2103,21,3,NOVEMBER,11,21
2104,21,4,APRIL,4,"9,10"
2104,21,4,JUNE,6,"5,6"
2104,21,4,AUGUST,8,"1,4"
2104,21,4,SEPTEMBER,9,"29,30"
2105,21,5,APRIL,4,"11,14"
2105,21,5,JUNE,6,"9,10"
2105,21,5,AUGUST,8,"5,6"
2105,21,5,OCTOBER,10,"1,2"
2106,21,6,APRIL,4,"15,16"
2106,21,6,JUNE,6,"11,12"
2106,21,6,AUGUST,8,"7,8"
2106,21,6,OCTOBER,10,"3,6"
2107,21,7,APRIL,4,"17,18"
2107,21,7,JUNE,6,"13,16"
2107,21,7,AUGUST,8,"11,12"
2107,21,7,OCTOBER,10,"7,8"
2108,21,8,APRIL,4,"21,22"
2108,21,8,JUNE,6,"17,18"
2108,21,8,AUGUST,8,"13,14"
2108,21,8,OCTOBER,10,"9,10"
2109,21,9,APRIL,4,"23,24"
2109,21,9,JUNE,6,"19,20"
2109,21,9,AUGUST,8,"15,18"
2109,21,9,OCTOBER,10,"14,15"
2110,21,10,APRIL,4,"25,28"
2110,21,10,JUNE,6,"23,24"
2110,21,10,AUGUST,8,"19,20"
2110,21,10,OCTOBER,10,"16,17"
2111,21,11,APRIL,4,"29,30"
2111,21,11,JUNE,6,"25,26"
2111,21,11,AUGUST,8,"21,22"
2111,21,11,OCTOBER,10,"20,21"
2112,21,12,MAY,5,"1,2"
2112,21,12,JUNE,6,"27,30"
2112,21,12,AUGUST,8,"25,26"
2112,21,12,OCTOBER,10,"22,23"
2113,21,13,MAY,5,"5,6"
2113,21,13,JULY,7,"1,2"
2113,21,13,AUGUST,8,"27,28"
2113,21,13,OCTOBER,10,"24,27"
2114,21,14,MAY,5,"7,8"
2114,21,14,JULY,7,"3,7"
2114,21,14,AUGUST,8,29
2114,21,14,OCTOBER,10,"28,29"
2115,21,15,MAY,5,"9,12"
2115,21,15,JULY,7,"8,9"
2115,21,15,SEPTEMBER,9,"3,4"
2115,21,15,OCTOBER,10,"30,31"
2116,21,16,MAY,5,"13,14"
2116,21,16,JULY,7,"10,11"
2116,21,16,SEPTEMBER,9,"5,8"
2116,21,16,NOVEMBER,11,"3,4"
2117,21,17,MAY,5,"15,16"
2117,21,17,JULY,7,"14,15"
2117,21,17,SEPTEMBER,9,"9,10"
2117,21,17,NOVEMBER,11,"5,6"
2118,21,18,MAY,5,"19,20"
2118,21,18,JULY,7,"16,17"
2118,21,18,SEPTEMBER,9,"11,12"
2118,21,18,NOVEMBER,11,"7,10"
2119,21,19,MAY,5,"21,22"
2119,21,19,JULY,7,"18,21"
2119,21,19,SEPTEMBER,9,"15,16"
2119,21,19,NOVEMBER,11,"11,12"
2120,21,20,MAY,5,"23,27"
2120,21,20,JULY,7,"22,23"
2120,21,20,SEPTEMBER,9,"17,18"
2120,21,20,NOVEMBER,11,"13,14"
2201,22,1,APRIL,4,"1,29,2,30"
2201,22,1,MAY,5,"28,29"
2201,22,1,JUNE,6,"25,26"
2201,22,1,JULY,7,"24,25"
2201,22,1,AUGUST,8,"21,22"
2201,22,1,SEPTEMBER,9,"19,22"
2201,22,1,OCTOBER,10,"20,21"
2201,22,1,NOVEMBER,11,"17,18"
2202,22,2,APRIL,4,"3,4"
2202,22,2,MAY,5,"1,30,2"
2202,22,2,JUNE,6,"27,2,30"
2202,22,2,JULY,7,"28,29"
2202,22,2,AUGUST,8,"25,26"
2202,22,2,SEPTEMBER,9,"23,24"
2202,22,2,OCTOBER,10,"22,23"
2202,22,2,NOVEMBER,11,"19,20"
2203,22,3,APRIL,4,"7,8"
2203,22,3,MAY,5,"5,6"
2203,22,3,JUNE,6,"3,4"
2203,22,3,JULY,7,"1,30,2,31"
2203,22,3,AUGUST,8,"27,28"
2203,22,3,SEPTEMBER,9,"25,26"
2203,22,3,OCTOBER,10,"24,27"
2203,22,3,NOVEMBER,11,21
2204,22,4,APRIL,4,"9,10"
2204,22,4,MAY,5,"7,8"
2204,22,4,JUNE,6,"5,6"
2204,22,4,JULY,7,"3,7"
2204,22,4,AUGUST,8,"1,29,4"
2204,22,4,SEPTEMBER,9,"29,1,30"
2204,22,4,OCTOBER,10,"28,29"
2205,22,5,APRIL,4,"11,14"
2205,22,5,MAY,5,"9,12"
2205,22,5,JUNE,6,"9,10"
2205,22,5,JULY,7,"8,9"
2205,22,5,AUGUST,8,"5,6"
2205,22,5,SEPTEMBER,9,"3,4"
2205,22,5,OCTOBER,10,"1,30,2,31"
2206,22,6,APRIL,4,"15,16"
2206,22,6,MAY,5,"13,14"
2206,22,6,JUNE,6,"11,12"
2206,22,6,JULY,7,"10,11"
2206,22,6,AUGUST,8,"7,8"
2206,22,6,SEPTEMBER,9,"5,8"
2206,22,6,OCTOBER,10,"3,6"
2206,22,6,NOVEMBER,11,"3,4"
2207,22,7,APRIL,4,"17,18"
2207,22,7,MAY,5,"15,16"
2207,22,7,JUNE,6,"13,16"
2207,22,7,JULY,7,"14,15"
2207,22,7,AUGUST,8,"11,12"
2207,22,7,SEPTEMBER,9,"9,10"
2207,22,7,OCTOBER,10,"7,8"
2207,22,7,NOVEMBER,11,"5,6"
2208,22,8,APRIL,4,"21,22"
2208,22,8,MAY,5,"19,20"
2208,22,8,JUNE,6,"17,18"
2208,22,8,JULY,7,"16,17"
2208,22,8,AUGUST,8,"13,14"
2208,22,8,SEPTEMBER,9,"11,12"
2208,22,8,OCTOBER,10,"9,10"
2208,22,8,NOVEMBER,11,"7,10"
2209,22,9,APRIL,4,"23,24"
2209,22,9,MAY,5,"21,22"
2209,22,9,JUNE,6,"19,20"
2209,22,9,JULY,7,"18,21"
2209,22,9,AUGUST,8,"15,18"
2209,22,9,SEPTEMBER,9,"15,16"
2209,22,9,OCTOBER,10,"14,15"
2209,22,9,NOVEMBER,11,"11,12"
2210,22,10,APRIL,4,"25,28"
2210,22,10,MAY,5,"23,27"
2210,22,10,JUNE,6,"23,24"
2210,22,10,JULY,7,"22,23"
2210,22,10,AUGUST,8,"19,20"
2210,22,10,SEPTEMBER,9,"17,18"
2210,22,10,OCTOBER,10,"16,17"
2210,22,10,NOVEMBER,11,"13,14"
2301,23,1,APRIL,4,"1,2"
2301,23,1,JUNE,6,"9,10"
2301,23,1,AUGUST,8,"15,18"
2301,23,1,OCTOBER,10,"24,27"
2302,23,2,APRIL,4,"3,4"
2302,23,2,JUNE,6,"11,12"
2302,23,2,AUGUST,8,"19,20"
2302,23,2,OCTOBER,10,"28,29"
2303,23,3,APRIL,4,"7,8"
2303,23,3,JUNE,6,"13,16"
2303,23,3,AUGUST,8,"21,22"
2303,23,3,OCTOBER,10,"30,31"
2304,23,4,APRIL,4,"9,10"
2304,23,4,JUNE,6,"17,18"
2304,23,4,AUGUST,8,"25,26"
2304,23,4,NOVEMBER,11,"3,4"
2305,23,5,APRIL,4,"11,14"
2305,23,5,JUNE,6,"19,20"
2305,23,5,AUGUST,8,"27,28"
2305,23,5,NOVEMBER,11,"5,6"
2306,23,6,APRIL,4,"15,16"
2306,23,6,JUNE,6,"23,24"
2306,23,6,AUGUST,8,29
2306,23,6,SEPTEMBER,9,2
2306,23,6,NOVEMBER,11,"7,10"
2307,23,7,APRIL,4,"17,18"
2307,23,7,JUNE,6,"25,26"
2307,23,7,SEPTEMBER,9,"3,4"
2307,23,7,NOVEMBER,11,"11,12"
2308,23,8,APRIL,4,"23,24"
2308,23,8,JULY,7,"1,2"
2308,23,8,SEPTEMBER,9,"9,10"
2308,23,8,NOVEMBER,11,"13,14"
2309,23,9,APRIL,4,"29,30"
2309,23,9,JULY,7,"8,9"
2309,23,9,SEPTEMBER,9,"11,12"
2309,23,9,NOVEMBER,11,"19,20"
2310,23,10,MAY,5,"1,2"
2310,23,10,JULY,7,"10,11"
2310,23,10,SEPTEMBER,9,"17,18"
2311,23,11,MAY,5,"7,8"
2311,23,11,JULY,7,"16,17"
2311,23,11,SEPTEMBER,9,"23,24"
2312,23,12,APRIL,4,"21,22"
2312,23,12,JUNE,6,"27,30"
2312,23,12,SEPTEMBER,9,"5,8"
2312,23,12,NOVEMBER,11,"17,18"
2313,23,13,APRIL,4,"25,28"
2313,23,13,JUNE,6,"3,7"
2313,23,13,AUGUST,8,"15,16"
2313,23,13,NOVEMBER,11,21
2314,23,14,MAY,5,"5,6"
2314,23,14,JULY,7,"14,15"
2314,23,14,SEPTEMBER,9,"19,22"
2315,23,15,MAY,5,"9,12"
2315,23,15,JULY,7,"18,21"
2315,23,15,SEPTEMBER,9,"25,26"
2316,23,16,MAY,5,"13,14"
2316,23,16,JULY,7,"22,23"
2316,23,16,SEPTEMBER,9,"29,30"
2317,23,17,MAY,5,"15,16"
2317,23,17,JULY,7,"24,25"
2317,23,17,OCTOBER,10,"1,2"
2318,23,18,MAY,5,"19,20"
2318,23,18,JULY,7,"28,29"
2318,23,18,OCTOBER,10,"3,6"
2319,23,19,MAY,5,"21,22"
2319,23,19,JULY,7,"30,31"
2319,23,19,OCTOBER,10,"7,8"
2320,23,20,MAY,5,"23,27"
2320,23,20,AUGUST,8,"1,4"
2320,23,20,OCTOBER,10,"9,10"
2321,23,21,MAY,5,"28,29"
2321,23,21,AUGUST,8,"5,6"
2321,23,21,OCTOBER,10,"14,15"
2322,23,22,MAY,5,30
2322,23,22,JUNE,6,2
2322,23,22,AUGUST,8,"7,8"
2322,23,22,OCTOBER,10,"16,17"
2323,23,23,JUNE,6,"3,4"
2323,23,23,AUGUST,8,"11,12"
2323,23,23,OCTOBER,10,"20,21"
2324,23,24,JUNE,6,"5,6"
2324,23,24,AUGUST,8,"13,14"
2324,23,24,OCTOBER,10,"22,23"
2401,24,1,April,4,"1,2"
2401,24,1,May,5,"1,2"
2401,24,1,June,6,"3,4"
2401,24,1,July,7,"3,7"
2401,24,1,August,8,"5,6"
2401,24,1,September,9,"5,8"
2401,24,1,October,10,"7,8"
2401,24,1,November,11,"7,10"
2402,24,2,April,4,"3,4"
2402,24,2,May,5,"5,6"
2402,24,2,June,6,"5,6"
2402,24,2,July,7,"8,9"
2402,24,2,August,8,"7,8"
2402,24,2,September,9,"9,10"
2402,24,2,October,10,"9,10"
2402,24,2,November,11,"11,12"
2403,24,3,April,4,"7,8"
2403,24,3,May,5,"7,8"
2403,24,3,June,6,"9,10"
2403,24,3,July,7,"10,11"
2403,24,3,August,8,"11,12"
2403,24,3,September,9,"11,12"
2403,24,3,October,10,"14,15"
2403,24,3,November,11,"13,14"
2404,24,4,April,4,"9,10"
2404,24,4,May,5,"9,12"
2404,24,4,June,6,"11,12"
2404,24,4,July,7,"14,15"
2404,24,4,August,8,"13,14"
2404,24,4,September,9,"15,16"
2404,24,4,October,10,"16,17"
2404,24,4,November,11,"17,18"
2405,24,5,April,4,"11,14"
2405,24,5,May,5,"13,14"
2405,24,5,June,6,"13,16"
2405,24,5,July,7,"16,17"
2405,24,5,August,8,"15,18"
2405,24,5,September,9,"17,18"
2405,24,5,October,10,"20,21"
2405,24,5,November,11,"19,20"
2406,24,6,April,4,"15,16"
2406,24,6,May,5,"15,16"
2406,24,6,June,6,"17,18"
2406,24,6,July,7,"18,21"
2406,24,6,August,8,"19,20"
2406,24,6,September,9,"19,22"
2406,24,6,October,10,"22,23"
2406,24,6,November,11,21
2407,24,7,April,4,"17,18"
2407,24,7,May,5,"19,20"
2407,24,7,June,6,"19,20"
2407,24,7,July,7,"22,23"
2407,24,7,August,8,"21,22"
2407,24,7,September,9,"23,24"
2407,24,7,October,10,"24,27"
2408,24,8,April,4,"21,22"
2408,24,8,May,5,"21,22"
2408,24,8,June,6,"23,24"
2408,24,8,July,7,"24,25"
2408,24,8,August,8,"25,26"
2408,24,8,September,9,"25,26"
2408,24,8,October,10,"28,29"
2409,24,9,April,4,"23,24"
2409,24,9,May,5,"23,27"
2409,24,9,June,6,"25,26"
2409,24,9,July,7,"28,29"
2409,24,9,August,8,"27,28"
2409,24,9,September,9,"29,30"
2409,24,9,October,10,"30,31"
2410,24,10,April,4,"25,28"
2410,24,10,May,5,"28,29"
2410,24,10,June,6,"27,30"
2410,24,10,July,7,"30,31"
2410,24,10,August,8,29
2410,24,10,September,9,2
2410,24,10,October,10,"1,2"
2410,24,10,November,11,"3,4"
2411,24,11,April,4,"29,30"
2411,24,11,May,5,30
2411,24,11,June,6,2
2411,24,11,July,7,"1,2"
2411,24,11,August,8,"1,4"
2411,24,11,September,9,"3,4"
2411,24,11,October,10,"3,6"
2411,24,11,November,11,"5,6"
2501,25,1,APRIL,4,"1,7"
2501,25,1,MAY,5,"5,6"
2501,25,1,JUNE,6,"2,3"
2501,25,1,JULY,7,"1,7"
2501,25,1,AUGUST,8,"4,5"
2501,25,1,SEPTEMBER,9,1
2501,25,1,OCTOBER,10,"6,7"
2501,25,1,NOVEMBER,11,"3,4"
2502,25,2,APRIL,4,"2,3"
2502,25,2,MAY,5,"1,7"
2502,25,2,JUNE,6,"4,5"
2502,25,2,JULY,7,"2,3"
2502,25,2,AUGUST,8,"6,7"
2502,25,2,SEPTEMBER,9,"3,4"
2502,25,2,OCTOBER,10,"1,2"
2502,25,2,NOVEMBER,11,"5,6"
2503,25,3,APRIL,4,"4,14"
2503,25,3,MAY,5,"2,12"
2503,25,3,JUNE,6,"6,9"
2503,25,3,JULY,7,14
2503,25,3,AUGUST,8,"1,11"
2503,25,3,SEPTEMBER,9,"5,8"
2503,25,3,OCTOBER,10,3
2503,25,3,NOVEMBER,11,"7,10"
2504,25,4,APRIL,4,"8,9"
2504,25,4,MAY,5,"13,14"
2504,25,4,JUNE,6,"10,11"
2504,25,4,JULY,7,"8,9"
2504,25,4,AUGUST,8,"12,13"
2504,25,4,SEPTEMBER,9,"9,10"
2504,25,4,OCTOBER,10,"8,14"
2504,25,4,NOVEMBER,11,"11,12"
2505,25,5,APRIL,4,"10,11"
2505,25,5,MAY,5,"8,9"
2505,25,5,JUNE,6,"12,13"
2505,25,5,JULY,7,"10,11"
2505,25,5,AUGUST,8,"8,15"
2505,25,5,SEPTEMBER,9,"11,12"
2505,25,5,OCTOBER,10,"9,10"
2505,25,5,NOVEMBER,11,"13,14"
2506,25,6,APRIL,4,"15,21"
2506,25,6,MAY,5,"19,20"
2506,25,6,JUNE,6,"16,17"
2506,25,6,JULY,7,"15,21"
2506,25,6,AUGUST,8,"18,19"
2506,25,6,SEPTEMBER,9,"15,16"
2506,25,6,OCTOBER,10,"20,21"
2506,25,6,NOVEMBER,11,"17,18"
2507,25,7,APRIL,4,"16,17"
2507,25,7,MAY,5,"15,21"
2507,25,7,JUNE,6,"18,19"
2507,25,7,JULY,7,"16,17"
2507,25,7,AUGUST,8,"20,21"
2507,25,7,SEPTEMBER,9,"17,18"
2507,25,7,OCTOBER,10,"15,16"
2507,25,7,NOVEMBER,11,"19,20"
2508,25,8,APRIL,4,"18,28"
2508,25,8,MAY,5,16
2508,25,8,JUNE,6,"20,23"
2508,25,8,JULY,7,"18,28"
2508,25,8,AUGUST,8,"15,25"
2508,25,8,SEPTEMBER,9,"19,22"
2508,25,8,OCTOBER,10,"17,27"
2508,25,8,NOVEMBER,11,21
2509,25,9,APRIL,4,"22,23"
2509,25,9,MAY,5,"27,28"
2509,25,9,JUNE,6,"24,25"
2509,25,9,JULY,7,"22,23"
2509,25,9,AUGUST,8,"26,27"
2509,25,9,SEPTEMBER,9,"23,24"
2509,25,9,OCTOBER,10,"22,28"
2510,25,10,APRIL,4,"24,25"
2510,25,10,MAY,5,"22,23"
2510,25,10,JUNE,6,"26,27"
2510,25,10,JULY,7,"24,25"
2510,25,10,AUGUST,8,"22,28"
2510,25,10,SEPTEMBER,9,"25,26"
2510,25,10,OCTOBER,10,"23,24"
2601,26,1,April,4,"1,29,2,30"
2601,26,1,May,5,"28,29"
2601,26,1,June,6,"25,26"
2601,26,1,July,7,"24,25"
2601,26,1,August,8,"7,22"
2601,26,1,September,9,"5,22"
2601,26,1,October,10,"3,31,6"
2601,26,1,November,11,3
2602,26,2,April,4,"3,4"
2602,26,2,May,5,"1,2,30"
2602,26,2,June,6,"2,27,30"
2602,26,2,July,7,"28,29"
2602,26,2,August,8,"25,26"
2602,26,2,September,9,"23,24"
2602,26,2,October,10,"7,22"
2602,26,2,November,11,"4,5"
2603,26,3,April,4,"14,21"
2603,26,3,May,5,"12,19"
2603,26,3,June,6,"9,16"
